transactions_101-004-39183559-001 10
TICKET;TRANSACTION DATE;TRANSACTION TYPE;DETAILS;INSTRUMENT;PRICE;UNITS;DIRECTION;SPREAD COST;STOP LOSS;GUARANTEED STOP LOSS;TAKE PROFIT;TRAILING STOP;FINANCING;COMMISSION;GSL FEE;GSL PREMIUM;CONVERSION RATE;PL;AMOUNT;BALANCE
1386;2026-06-16 17:03:19 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4327.24000;31.00;Buy;9.3467;;;;;0.00000;0.0000;0.0000;;;0.00000;;103262.32
1387;2026-06-16 17:04:25 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;29.00;Buy;;;;;;;;;;;;;
1388;2026-06-16 17:04:25 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4325.93000;29.00;Buy;8.6355;;;;;0.00000;0.0000;0.0000;;;0.00000;;103262.32
1389;2026-06-16 17:06:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;32.00;Buy;;;;;;;;;;;;;
1390;2026-06-16 17:06:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4325.12000;32.00;Buy;8.3380;;;;;0.00000;0.0000;0.0000;;;0.00000;;103262.32
1391;2026-06-16 17:30:17 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;92.00;Sell;;;;;;;;;;;;;
1392;2026-06-16 17:30:17 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4329.91000;92.00;Sell;21.9201;;;;;0.00000;0.0000;0.0000;;0.7371;259.07550;;103521.39
1393;2026-06-16 17:39:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Buy;;;;;;;;;;;;;
1394;2026-06-16 17:39:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4329.13000;17.00;Buy;4.0506;;;;;0.00000;0.0000;0.0000;;;0.00000;;103521.39
1395;2026-06-16 17:42:37 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Buy;;;;;;;;;;;;;
1396;2026-06-16 17:42:37 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4327.21000;16.00;Buy;3.3361;;;;;0.00000;0.0000;0.0000;;;0.00000;;103521.39
1397;2026-06-16 17:56:42 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Buy;;;;;;;;;;;;;
1398;2026-06-16 17:56:42 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4325.67000;19.00;Buy;3.3252;;;;;0.00000;0.0000;0.0000;;;0.00000;;103521.39
1399;2026-06-16 21:30:10 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;52.00;Sell;;;;;;;;;;;;;
1400;2026-06-16 21:30:10 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4333.43000;52.00;Sell;12.5941;;;;;0.00000;0.0000;0.0000;;0.7378;236.13010;;103757.52
1401;2026-06-16 21:46:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;29.00;Buy;;;;;;;;;;;;;
1402;2026-06-16 21:46:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4329.06000;29.00;Buy;4.2155;;;;;0.00000;0.0000;0.0000;;;0.00000;;103757.52
1403;2026-06-16 21:47:34 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
1404;2026-06-16 21:47:34 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4328.30000;31.00;Buy;6.5866;;;;;0.00000;0.0000;0.0000;;;0.00000;;103757.52
1405;2026-06-16 21:49:11 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;32.00;Buy;;;;;;;;;;;;;
1406;2026-06-16 21:49:11 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4327.33000;32.00;Buy;7.0365;;;;;0.00000;0.0000;0.0000;;;0.00000;;103757.52
1407;2026-06-16 22:45:42 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;92.00;Sell;;;;;;;;;;;;;
1408;2026-06-16 22:45:42 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4331.34000;92.00;Sell;17.1471;;;;;0.00000;0.0000;0.0000;;0.7381;213.06620;;103970.59
1409;2026-06-16 23:20:17 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;25.00;Buy;;;;;;;;;;;;;
1410;2026-06-16 23:20:17 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4330.47000;25.00;Buy;5.5934;;;;;0.00000;0.0000;0.0000;;;0.00000;;103970.59
1411;2026-06-16 23:24:37 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;29.00;Buy;;;;;;;;;;;;;
1412;2026-06-16 23:24:37 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4329.42000;29.00;Buy;7.1381;;;;;0.00000;0.0000;0.0000;;;0.00000;;103970.59
1413;2026-06-16 23:30:34 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;34.00;Buy;;;;;;;;;;;;;
1414;2026-06-16 23:30:34 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4328.62000;34.00;Buy;8.4963;;;;;0.00000;0.0000;0.0000;;;0.00000;;103970.59
1415;2026-06-16 23:56:10 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;88.00;Sell;;;;;;;;;;;;;
1416;2026-06-16 23:56:10 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4322.75000;88.00;Sell;16.7415;;;;;0.00000;0.0000;0.0000;;0.7535;-441.56550;;103529.02
1417;2026-06-17 00:21:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Buy;;;;;;;;;;;;;
1418;2026-06-17 00:21:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4325.10000;16.00;Buy;4.1761;;;;;0.00000;0.0000;0.0000;;;0.00000;;103529.02
1419;2026-06-17 01:45:29 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1420;2026-06-17 01:45:29 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4343.69000;16.00;Sell;3.0424;;;;;0.00000;0.0000;0.0000;;0.7382;219.58170;;103748.60
1421;2026-06-17 01:59:54 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
1422;2026-06-17 01:59:54 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4339.58000;14.00;Buy;1.3575;;;;;0.00000;0.0000;0.0000;;;0.00000;;103748.60
1423;2026-06-17 02:00:47 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
1424;2026-06-17 02:00:47 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4338.25000;15.00;Buy;3.9719;;;;;0.00000;0.0000;0.0000;;;0.00000;;103748.60
1425;2026-06-17 02:23:33 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;29.00;Sell;;;;;;;;;;;;;
1426;2026-06-17 02:23:33 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4350.55000;29.00;Sell;5.7345;;;;;0.00000;0.0000;0.0000;;0.7387;249.75220;;103998.36
1427;2026-06-17 02:40:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Buy;;;;;;;;;;;;;
1428;2026-06-17 02:40:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4352.50000;10.00;Buy;2.6118;;;;;0.00000;0.0000;0.0000;;;0.00000;;103998.36
1429;2026-06-17 02:41:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Buy;;;;;;;;;;;;;
1430;2026-06-17 02:41:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4349.34000;10.00;Buy;2.5003;;;;;0.00000;0.0000;0.0000;;;0.00000;;103998.36
1431;2026-06-17 02:47:48 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Buy;;;;;;;;;;;;;
1432;2026-06-17 02:47:48 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4335.00000;12.00;Buy;2.8681;;;;;0.00000;0.0000;0.0000;;;0.00000;;103998.36
1433;2026-06-17 03:20:35 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;32.00;Sell;;;;;;;;;;;;;
1434;2026-06-17 03:20:35 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4354.93000;32.00;Sell;7.1657;;;;;0.00000;0.0000;0.0000;;0.7390;235.99440;;104234.35
1435;2026-06-17 04:16:54 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Buy;;;;;;;;;;;;;
1436;2026-06-17 04:16:54 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4361.17000;22.00;Buy;2.3001;;;;;0.00000;0.0000;0.0000;;;0.00000;;104234.35
1437;2026-06-17 04:38:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;32.00;Buy;;;;;;;;;;;;;
1438;2026-06-17 04:38:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4360.54000;32.00;Buy;7.2886;;;;;0.00000;0.0000;0.0000;;;0.00000;;104234.35
1439;2026-06-17 04:40:18 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
1440;2026-06-17 04:40:18 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4359.45000;31.00;Buy;5.7867;;;;;0.00000;0.0000;0.0000;;;0.00000;;104234.35
1441;2026-06-17 05:26:52 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;85.00;Sell;;;;;;;;;;;;;
1442;2026-06-17 05:26:52 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4363.69000;85.00;Sell;19.3530;;;;;0.00000;0.0000;0.0000;;0.7390;212.60550;;104446.96
1443;2026-06-17 06:50:37 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;2.00;Buy;;;;;;;;;;;;;
1444;2026-06-17 06:50:37 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4316.65000;2.00;Buy;0.5539;;;;;0.00000;0.0000;0.0000;;;0.00000;;104446.96
1445;2026-06-17 06:57:29 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;3.00;Buy;;;;;;;;;;;;;
1446;2026-06-17 06:57:29 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4290.95000;3.00;Buy;1.4499;;;;;0.00000;0.0000;0.0000;;;0.00000;;104446.96
1447;2026-06-17 06:58:50 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;3.00;Buy;;;;;;;;;;;;;
1448;2026-06-17 06:58:50 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4280.20000;3.00;Buy;0.7873;;;;;0.00000;0.0000;0.0000;;;0.00000;;104446.96
1449;2026-06-17 07:30:29 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1450;2026-06-17 07:30:29 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4221.94000;8.00;Sell;3.3744;;;;;0.00000;0.0000;0.0000;;0.7607;-434.54760;;104012.41
1451;2026-06-17 17:04:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Buy;;;;;;;;;;;;;
1452;2026-06-17 17:04:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4316.22000;22.00;Buy;4.2140;;;;;0.00000;0.0000;0.0000;;;0.00000;;104012.41
1453;2026-06-17 17:05:59 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Buy;;;;;;;;;;;;;
1454;2026-06-17 17:05:59 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4314.91000;22.00;Buy;5.5357;;;;;0.00000;0.0000;0.0000;;;0.00000;;104012.41
1455;2026-06-17 17:19:35 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;44.00;Sell;;;;;;;;;;;;;
1456;2026-06-17 17:19:35 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4322.11000;44.00;Sell;12.8890;;;;;0.00000;0.0000;0.0000;;0.7436;214.14130;;104226.55
1457;2026-06-17 17:36:52 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
1458;2026-06-17 17:36:52 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4321.76000;15.00;Buy;4.2833;;;;;0.00000;0.0000;0.0000;;;0.00000;;104226.55
1459;2026-06-17 17:38:56 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
1460;2026-06-17 17:38:56 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4319.90000;14.00;Buy;3.8399;;;;;0.00000;0.0000;0.0000;;;0.00000;;104226.55
1461;2026-06-17 17:39:57 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
1462;2026-06-17 17:39:57 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4316.91000;14.00;Buy;2.7355;;;;;0.00000;0.0000;0.0000;;;0.00000;;104226.55
1463;2026-06-17 17:46:33 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;43.00;Sell;;;;;;;;;;;;;
1464;2026-06-17 17:46:33 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4306.18000;43.00;Sell;6.1395;;;;;0.00000;0.0000;0.0000;;0.7590;-437.17190;;103789.38
1465;2026-06-18 01:02:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1466;2026-06-18 01:02:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4246.23000;11.00;Sell;2.2448;;;;;0.00000;0.0000;0.0000;;;0.00000;;103789.38
1467;2026-06-18 01:05:53 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1468;2026-06-18 01:05:53 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4248.83000;11.00;Sell;2.7027;;;;;0.00000;0.0000;0.0000;;;0.00000;;103789.38
1469;2026-06-18 01:08:43 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1470;2026-06-18 01:08:43 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4251.24000;12.00;Sell;1.9053;;;;;0.00000;0.0000;0.0000;;;0.00000;;103789.38
1471;2026-06-18 01:30:06 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;34.00;Buy;;;;;;;;;;;;;
1472;2026-06-18 01:30:06 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4265.34000;34.00;Buy;9.2449;;;;;0.00000;0.0000;0.0000;;0.7629;-427.97490;;103361.40
1473;2026-06-18 01:47:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1474;2026-06-18 01:47:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4258.57000;8.00;Sell;1.8427;;;;;0.00000;0.0000;0.0000;;;0.00000;;103361.40
1475;2026-06-18 01:51:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1476;2026-06-18 01:51:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4262.19000;8.00;Sell;2.1745;;;;;0.00000;0.0000;0.0000;;;0.00000;;103361.40
1477;2026-06-18 02:01:48 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;16.00;Buy;;;;;;;;;;;;;
1478;2026-06-18 02:01:48 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4242.71000;16.00;Buy;4.0500;;;;;0.00000;0.0000;0.0000;;0.7480;211.48810;;103572.89
1479;2026-06-18 02:18:47 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1480;2026-06-18 02:18:47 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4245.69000;7.00;Sell;1.6918;;;;;0.00000;0.0000;0.0000;;;0.00000;;103572.89
1481;2026-06-18 02:19:31 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1482;2026-06-18 02:19:31 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4249.83000;8.00;Sell;1.7221;;;;;0.00000;0.0000;0.0000;;;0.00000;;103572.89
1483;2026-06-18 02:24:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1484;2026-06-18 02:24:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4254.00000;9.00;Sell;2.2091;;;;;0.00000;0.0000;0.0000;;;0.00000;;103572.89
1485;2026-06-18 03:26:44 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;24.00;Buy;;;;;;;;;;;;;
1486;2026-06-18 03:26:44 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4238.32000;24.00;Buy;5.6211;;;;;0.00000;0.0000;0.0000;;0.7480;213.01320;;103785.90
1487;2026-06-18 04:00:52 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1488;2026-06-18 04:00:52 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4231.02000;13.00;Sell;2.5060;;;;;0.00000;0.0000;0.0000;;;0.00000;;103785.90
1489;2026-06-18 05:53:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1490;2026-06-18 05:53:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4232.50000;18.00;Sell;3.4056;;;;;0.00000;0.0000;0.0000;;;0.00000;;103785.90
1491;2026-06-18 06:33:13 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
1492;2026-06-18 06:33:13 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4222.26000;31.00;Buy;6.1025;;;;;0.00000;0.0000;0.0000;;0.7496;223.52140;;104009.43
1493;2026-06-18 06:47:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Sell;;;;;;;;;;;;;
1494;2026-06-18 06:47:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4223.63000;22.00;Sell;4.5804;;;;;0.00000;0.0000;0.0000;;;0.00000;;104009.43
1495;2026-06-18 07:06:18 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;22.00;Buy;;;;;;;;;;;;;
1496;2026-06-18 07:06:18 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4209.05000;22.00;Buy;6.0025;;;;;0.00000;0.0000;0.0000;;0.7503;240.67030;;104250.10
1497;2026-06-18 17:13:53 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1498;2026-06-18 17:13:53 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4129.37000;11.00;Sell;4.1763;;;;;0.00000;0.0000;0.0000;;;0.00000;;104250.10
1499;2026-06-18 17:27:26 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1500;2026-06-18 17:27:26 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4132.93000;14.00;Sell;4.3601;;;;;0.00000;0.0000;0.0000;;;0.00000;;104250.10
1501;2026-06-18 17:30:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1502;2026-06-18 17:30:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4137.10000;14.00;Sell;3.0821;;;;;0.00000;0.0000;0.0000;;;0.00000;;104250.10
1503;2026-06-18 18:14:23 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;39.00;Buy;;;;;;;;;;;;;
1504;2026-06-18 18:14:23 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4148.64000;39.00;Buy;8.1257;;;;;0.00000;0.0000;0.0000;;0.7652;-454.13400;;103795.96
1505;2026-06-18 18:33:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1506;2026-06-18 18:33:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4139.02000;13.00;Sell;3.0057;;;;;0.00000;0.0000;0.0000;;;0.00000;;103795.96
1507;2026-06-18 18:48:43 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1508;2026-06-18 18:48:43 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4140.97000;15.00;Sell;3.9233;;;;;0.00000;0.0000;0.0000;;;0.00000;;103795.96
1509;2026-06-18 18:50:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1510;2026-06-18 18:50:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4144.66000;13.00;Sell;1.2813;;;;;0.00000;0.0000;0.0000;;;0.00000;;103795.96
1511;2026-06-18 19:04:57 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;41.00;Buy;;;;;;;;;;;;;
1512;2026-06-18 19:04:57 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4156.60000;41.00;Buy;9.3143;;;;;0.00000;0.0000;0.0000;;0.7648;-472.82740;;103323.14
1513;2026-06-18 20:51:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1514;2026-06-18 20:51:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4165.59000;16.00;Sell;3.5681;;;;;0.00000;0.0000;0.0000;;;0.00000;;103323.14
1515;2026-06-18 20:53:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1516;2026-06-18 20:53:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4167.27000;17.00;Sell;2.2490;;;;;0.00000;0.0000;0.0000;;;0.00000;;103323.14
1517;2026-06-18 21:00:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1518;2026-06-18 21:00:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4169.81000;18.00;Sell;5.1015;;;;;0.00000;0.0000;0.0000;;;0.00000;;103323.14
1519;2026-06-18 22:01:47 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;51.00;Buy;;;;;;;;;;;;;
1520;2026-06-18 22:01:47 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4160.87000;51.00;Buy;13.1019;;;;;0.00000;0.0000;0.0000;;0.7480;258.25120;;103581.39
1521;2026-06-18 22:45:54 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1522;2026-06-18 22:45:54 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4153.04000;16.00;Sell;2.6003;;;;;0.00000;0.0000;0.0000;;;0.00000;;103581.39
1523;2026-06-18 23:48:11 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1524;2026-06-18 23:48:11 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4154.66000;17.00;Sell;4.4322;;;;;0.00000;0.0000;0.0000;;;0.00000;;103581.39
1525;2026-06-19 00:01:23 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1526;2026-06-19 00:01:23 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4156.08000;18.00;Sell;4.8978;;;;;0.00000;0.0000;0.0000;;;0.00000;;103581.39
1527;2026-06-19 00:47:39 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;51.00;Buy;;;;;;;;;;;;;
1528;2026-06-19 00:47:39 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4149.09000;51.00;Buy;13.8802;;;;;0.00000;0.0000;0.0000;;0.7484;212.34020;;103793.73
1529;2026-06-19 01:32:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1530;2026-06-19 01:32:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4164.47000;13.00;Sell;3.2937;;;;;0.00000;0.0000;0.0000;;;0.00000;;103793.73
1531;2026-06-19 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;3.10150;;;;;;;103796.83
;2026-06-19 09:00:00 -12;DAILY_FINANCING;Trade ID: 1530;XAU/USD;;;;;;;;;3.10150;;;;;;;
1532;2026-06-20 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;0.00000;;;;;;;103796.83
;2026-06-20 09:00:00 -12;DAILY_FINANCING;Trade ID: 1530;XAU/USD;;;;;;;;;0.00000;;;;;;;
1533;2026-06-21 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;0.00000;;;;;;;103796.83
;2026-06-21 09:00:00 -12;DAILY_FINANCING;Trade ID: 1530;XAU/USD;;;;;;;;;0.00000;;;;;;;
1534;2026-06-21 17:00:37 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Sell;;;;;;;;;;;;;
1535;2026-06-21 17:00:37 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4180.98000;22.00;Sell;5.0802;;;;;0.00000;0.0000;0.0000;;;0.00000;;103796.83
1536;2026-06-21 17:08:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Sell;;;;;;;;;;;;;
1537;2026-06-21 17:08:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4182.04000;20.00;Sell;6.1319;;;;;0.00000;0.0000;0.0000;;;0.00000;;103796.83
1538;2026-06-21 17:17:39 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;55.00;Buy;;;;;;;;;;;;;
1539;2026-06-21 17:17:39 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4187.36000;55.00;Buy;12.9054;;;;;0.00000;0.0000;0.0000;;0.7645;-416.13080;;103380.70
1540;2026-06-21 18:05:18 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1541;2026-06-21 18:05:18 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4191.13000;17.00;Sell;3.9252;;;;;0.00000;0.0000;0.0000;;;0.00000;;103380.70
1542;2026-06-21 18:05:53 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1543;2026-06-21 18:05:53 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4192.86000;17.00;Sell;3.7316;;;;;0.00000;0.0000;0.0000;;;0.00000;;103380.70
1544;2026-06-21 18:08:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1545;2026-06-21 18:08:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4194.85000;17.00;Sell;4.9529;;;;;0.00000;0.0000;0.0000;;;0.00000;;103380.70
